id,split,filename,height,weight,gender,age
686,train,img_686.jpg,176.784,71.0,0,26
2174,train,img_2174.jpg,188.976,86.0,0,59
910,train,img_910.jpg,167.64000000000001,53.0,1,37
24,train,img_24.jpg,164.592,48.0,1,44
1697,train,img_1697.jpg,167.64000000000001,54.0,1,30
2439,train,img_2439.jpg,164.592,54.0,1,44
2897,train,img_2897.jpg,164.592,55.0,1,49
1550,train,img_1550.jpg,182.88,94.0,0,48
2502,train,img_2502.jpg,155.44799999999998,75.0,0,90
3282,train,img_3282.jpg,176.784,50.0,1,36
6650,train,img_6650.jpg,179.83200000000002,80.0,0,34
7162,train,img_7162.jpg,155.44799999999998,49.0,1,32
727,train,img_727.jpg,158.496,51.0,1,30
5190,train,img_5190.jpg,155.44799999999998,54.0,1,30
2064,train,img_2064.jpg,179.83200000000002,55.0,1,41
1048,train,img_1048.jpg,170.688,52.0,1,50
6131,train,img_6131.jpg,164.592,57.0,1,44
6148,train,img_6148.jpg,170.688,50.0,1,45
4146,train,img_4146.jpg,155.44799999999998,74.0,0,39
3223,train,img_3223.jpg,176.784,83.0,0,36
8178,train,img_8178.jpg,201.16799999999998,133.0,0,45
6157,train,img_6157.jpg,161.54399999999998,44.0,1,37
227,train,img_227.jpg,201.16799999999998,88.0,0,31
1526,train,img_1526.jpg,167.64000000000001,57.0,1,47
5399,train,img_5399.jpg,164.592,54.0,1,42
3622,train,img_3622.jpg,176.784,55.0,1,36
43,train,img_43.jpg,167.64000000000001,54.0,1,45
3982,train,img_3982.jpg,173.73600000000002,56.0,1,42
3167,train,img_3167.jpg,173.73600000000002,63.0,1,48
1227,train,img_1227.jpg,155.44799999999998,56.0,1,32
1884,train,img_1884.jpg,161.54399999999998,48.0,1,28
5616,train,img_5616.jpg,188.976,78.0,0,41
2350,train,img_2350.jpg,173.73600000000002,58.0,1,50
2341,train,img_2341.jpg,167.64000000000001,54.0,1,43
2407,train,img_2407.jpg,170.688,79.0,0,49
8952,train,img_8952.jpg,182.88,81.0,0,60
2555,train,img_2555.jpg,176.784,54.0,1,30
7724,train,img_7724.jpg,170.688,64.0,0,42
7592,train,img_7592.jpg,167.64000000000001,65.0,0,54
3598,train,img_3598.jpg,179.83200000000002,68.0,1,40
5158,train,img_5158.jpg,182.88,98.0,0,43
7236,train,img_7236.jpg,173.73600000000002,60.0,1,41
7732,train,img_7732.jpg,155.44799999999998,64.0,1,49
5496,train,img_5496.jpg,155.44799999999998,43.0,1,62
6025,train,img_6025.jpg,204.216,147.0,0,43
3323,train,img_3323.jpg,173.73600000000002,56.0,1,47
199,train,img_199.jpg,170.688,64.0,0,42
681,train,img_681.jpg,167.64000000000001,53.0,1,32
7464,train,img_7464.jpg,173.73600000000002,55.0,1,43
2359,train,img_2359.jpg,182.88,84.0,0,62
2968,train,img_2968.jpg,182.88,77.0,0,38
7901,train,img_7901.jpg,176.784,68.0,0,45
3773,train,img_3773.jpg,167.64000000000001,64.0,0,61
6611,train,img_6611.jpg,170.688,59.0,1,37
7559,train,img_7559.jpg,176.784,52.0,1,36
5871,train,img_5871.jpg,179.83200000000002,84.0,1,35
2013,train,img_2013.jpg,179.83200000000002,72.0,0,36
9482,train,img_9482.jpg,155.7528,73.0,0,41
4179,train,img_4179.jpg,155.44799999999998,53.0,1,29
441,train,img_441.jpg,176.784,75.0,0,36
3218,train,img_3218.jpg,161.54399999999998,49.0,1,44
287,train,img_287.jpg,185.928,81.0,0,34
123,train,img_123.jpg,155.7528,55.0,1,31
3025,train,img_3025.jpg,188.976,88.0,0,77
8067,train,img_8067.jpg,170.688,56.0,1,45
2766,train,img_2766.jpg,185.928,75.0,0,41
7515,train,img_7515.jpg,179.83200000000002,67.0,1,38
2440,train,img_2440.jpg,170.688,65.0,0,37
1363,train,img_1363.jpg,179.83200000000002,59.0,1,47
3716,train,img_3716.jpg,164.592,50.0,1,36
2283,train,img_2283.jpg,161.54399999999998,52.0,1,57
1273,train,img_1273.jpg,192.024,88.0,0,43
289,train,img_289.jpg,179.83200000000002,57.0,1,33
1214,train,img_1214.jpg,155.7528,53.0,1,28
3535,train,img_3535.jpg,179.83200000000002,57.0,1,23
397,train,img_397.jpg,170.688,54.0,1,47
3519,train,img_3519.jpg,155.44799999999998,67.0,1,54
3989,train,img_3989.jpg,179.83200000000002,73.0,0,45
9489,train,img_9489.jpg,170.688,67.0,0,32
628,train,img_628.jpg,216.408,147.0,0,50
6402,train,img_6402.jpg,210.312,97.0,0,61
8659,train,img_8659.jpg,173.73600000000002,71.0,0,57
2893,train,img_2893.jpg,173.73600000000002,75.0,0,58
2282,train,img_2282.jpg,182.88,86.0,0,57
7251,train,img_7251.jpg,176.784,59.0,1,57
1298,train,img_1298.jpg,176.784,57.0,1,40
6225,train,img_6225.jpg,167.64000000000001,63.0,1,40
264,train,img_264.jpg,198.12,131.0,0,34
238,train,img_238.jpg,173.73600000000002,60.0,1,76
163,train,img_163.jpg,164.592,47.0,1,19
1179,train,img_1179.jpg,170.688,55.0,1,34
6790,train,img_6790.jpg,173.73600000000002,55.0,1,35
3260,train,img_3260.jpg,170.688,47.0,1,43
7437,train,img_7437.jpg,155.44799999999998,78.0,0,44
7527,train,img_7527.jpg,167.64000000000001,62.0,0,59
1213,train,img_1213.jpg,179.83200000000002,58.0,1,32
6118,train,img_6118.jpg,167.64000000000001,54.0,1,43
1118,train,img_1118.jpg,173.73600000000002,57.0,1,59
6270,train,img_6270.jpg,173.73600000000002,61.0,1,57
4130,train,img_4130.jpg,182.88,82.0,0,40
1464,train,img_1464.jpg,179.83200000000002,58.0,1,29
5609,train,img_5609.jpg,176.784,43.0,1,31
1577,train,img_1577.jpg,170.688,58.0,1,36
743,train,img_743.jpg,155.44799999999998,59.0,1,44
4151,train,img_4151.jpg,158.496,48.0,1,46
7636,train,img_7636.jpg,155.44799999999998,45.0,1,27
9461,train,img_9461.jpg,176.784,70.0,1,38
2353,train,img_2353.jpg,164.592,53.0,1,37
1345,train,img_1345.jpg,182.88,79.0,0,36
9453,train,img_9453.jpg,164.592,56.0,1,34
3571,train,img_3571.jpg,179.83200000000002,55.0,1,25
1405,train,img_1405.jpg,164.592,54.0,1,52
5657,train,img_5657.jpg,173.73600000000002,86.0,0,45
3581,train,img_3581.jpg,161.54399999999998,45.0,1,34
364,train,img_364.jpg,155.7528,76.0,0,53
9271,train,img_9271.jpg,164.592,48.0,1,40
7109,train,img_7109.jpg,176.784,64.0,0,45
5941,train,img_5941.jpg,176.784,62.0,1,39
3257,train,img_3257.jpg,179.83200000000002,70.0,0,76
9293,train,img_9293.jpg,155.44799999999998,60.0,1,38
7060,train,img_7060.jpg,170.688,56.0,1,46
8011,train,img_8011.jpg,158.496,55.0,1,65
1856,train,img_1856.jpg,179.83200000000002,49.0,1,32
6420,train,img_6420.jpg,161.54399999999998,51.0,1,26
8953,train,img_8953.jpg,173.73600000000002,55.0,1,39
2951,train,img_2951.jpg,161.54399999999998,52.0,1,36
9394,train,img_9394.jpg,170.688,65.0,0,36
8563,train,img_8563.jpg,173.73600000000002,62.0,1,54
8857,train,img_8857.jpg,170.688,58.0,1,53
3008,train,img_3008.jpg,170.688,56.0,1,31
983,train,img_983.jpg,173.73600000000002,74.0,1,42
6697,train,img_6697.jpg,167.64000000000001,60.0,1,41
6336,train,img_6336.jpg,161.54399999999998,52.0,1,29
2421,train,img_2421.jpg,188.976,89.0,0,59
5436,train,img_5436.jpg,170.688,55.0,1,45
6396,train,img_6396.jpg,185.928,79.0,0,44
3566,train,img_3566.jpg,179.83200000000002,57.0,1,22
5715,train,img_5715.jpg,176.784,70.0,0,30
2281,train,img_2281.jpg,179.83200000000002,67.0,0,40
2245,train,img_2245.jpg,170.688,51.0,1,46
5511,train,img_5511.jpg,155.7528,79.0,0,55
665,train,img_665.jpg,155.44799999999998,109.0,0,56
5618,train,img_5618.jpg,179.83200000000002,65.0,1,50
1518,train,img_1518.jpg,179.83200000000002,58.0,1,38
7256,train,img_7256.jpg,164.592,54.0,1,60
6823,train,img_6823.jpg,176.784,48.0,1,41
9401,train,img_9401.jpg,161.54399999999998,48.0,1,30
3468,train,img_3468.jpg,155.44799999999998,74.0,0,44
2382,train,img_2382.jpg,167.64000000000001,62.0,1,34
8557,train,img_8557.jpg,161.54399999999998,81.0,1,47
591,train,img_591.jpg,182.88,74.0,0,35
7412,train,img_7412.jpg,176.784,58.0,1,42
2015,train,img_2015.jpg,185.928,89.0,0,42
325,train,img_325.jpg,198.12,111.0,0,34
3394,train,img_3394.jpg,170.688,52.0,1,46
3261,train,img_3261.jpg,173.73600000000002,51.0,1,48
2820,train,img_2820.jpg,170.688,57.0,1,43
1598,train,img_1598.jpg,182.88,58.0,1,32
2733,train,img_2733.jpg,164.592,64.0,1,45
8303,train,img_8303.jpg,176.784,51.0,1,47
561,train,img_561.jpg,155.7528,82.0,0,36
2037,train,img_2037.jpg,173.73600000000002,50.0,1,38
6217,train,img_6217.jpg,170.688,54.0,1,50
7823,train,img_7823.jpg,155.7528,85.0,0,38
5854,train,img_5854.jpg,173.73600000000002,57.0,1,30
2215,train,img_2215.jpg,179.83200000000002,54.0,1,46
2244,train,img_2244.jpg,173.73600000000002,43.0,1,38
1239,train,img_1239.jpg,161.54399999999998,50.0,1,41
7208,train,img_7208.jpg,192.024,93.0,0,43
3613,train,img_3613.jpg,185.928,73.0,0,52
8814,train,img_8814.jpg,155.44799999999998,59.0,0,40
1360,train,img_1360.jpg,179.83200000000002,57.0,1,29
8311,train,img_8311.jpg,176.784,55.0,1,40
2855,train,img_2855.jpg,182.88,72.0,0,74
501,train,img_501.jpg,173.73600000000002,55.0,1,34
8777,train,img_8777.jpg,170.688,55.0,1,43
2526,train,img_2526.jpg,155.7528,76.0,0,44
9486,train,img_9486.jpg,158.496,48.0,1,34
1139,train,img_1139.jpg,185.928,108.0,0,58
3749,train,img_3749.jpg,155.44799999999998,57.0,1,49
6741,train,img_6741.jpg,182.88,83.0,0,43
7599,train,img_7599.jpg,182.88,78.0,0,37
627,train,img_627.jpg,164.592,58.0,1,51
7366,train,img_7366.jpg,173.73600000000002,65.0,1,41
7686,train,img_7686.jpg,167.64000000000001,55.0,1,39
8098,train,img_8098.jpg,155.44799999999998,41.0,1,26
1180,train,img_1180.jpg,155.7528,76.0,0,41
1017,train,img_1017.jpg,195.072,90.0,0,52
4009,train,img_4009.jpg,161.54399999999998,45.0,1,32
7759,train,img_7759.jpg,170.688,59.0,1,42
4106,train,img_4106.jpg,173.73600000000002,65.0,0,25
112,train,img_112.jpg,155.44799999999998,56.0,1,31
8175,train,img_8175.jpg,173.73600000000002,58.0,1,55
5578,train,img_5578.jpg,155.7528,80.0,0,53
3717,train,img_3717.jpg,192.024,83.0,0,57
1132,train,img_1132.jpg,188.976,78.0,0,36
1370,train,img_1370.jpg,155.44799999999998,57.0,1,46
1141,train,img_1141.jpg,185.928,86.0,0,52
6152,train,img_6152.jpg,176.784,68.0,0,37
3149,train,img_3149.jpg,188.976,82.0,0,36
1232,train,img_1232.jpg,173.73600000000002,53.0,1,31
9128,train,img_9128.jpg,161.54399999999998,47.0,1,24
1149,train,img_1149.jpg,155.44799999999998,53.0,1,35
2293,train,img_2293.jpg,182.88,70.0,0,64
5866,train,img_5866.jpg,176.784,57.0,1,45
4094,train,img_4094.jpg,170.688,45.0,1,44
7751,train,img_7751.jpg,170.688,54.0,1,58
1832,train,img_1832.jpg,164.592,53.0,1,28
7797,train,img_7797.jpg,155.44799999999998,76.0,0,49
1869,train,img_1869.jpg,176.784,61.0,1,50
8596,train,img_8596.jpg,167.64000000000001,58.0,1,45
9435,train,img_9435.jpg,161.54399999999998,51.0,1,36
305,train,img_305.jpg,155.7528,60.0,1,29
8121,train,img_8121.jpg,192.024,98.0,0,39
4147,train,img_4147.jpg,170.688,56.0,1,44
5531,train,img_5531.jpg,170.688,55.0,1,48
8667,train,img_8667.jpg,173.73600000000002,58.0,1,37
6464,train,img_6464.jpg,161.54399999999998,52.0,1,36
1676,train,img_1676.jpg,173.73600000000002,58.0,1,45
887,train,img_887.jpg,185.928,68.0,0,29
2727,train,img_2727.jpg,164.592,75.0,1,56
7031,train,img_7031.jpg,158.496,50.0,1,47
5579,train,img_5579.jpg,155.44799999999998,50.0,1,41
1079,train,img_1079.jpg,155.7528,72.0,0,52
8117,train,img_8117.jpg,192.024,100.0,0,39
432,train,img_432.jpg,167.64000000000001,53.0,0,34
9367,train,img_9367.jpg,170.688,60.0,1,75
4136,train,img_4136.jpg,158.496,50.0,1,45
8314,train,img_8314.jpg,164.592,55.0,1,45
4073,train,img_4073.jpg,192.024,98.0,0,39
1882,train,img_1882.jpg,155.44799999999998,51.0,1,41
3926,train,img_3926.jpg,155.7528,73.0,0,34
1199,train,img_1199.jpg,155.44799999999998,53.0,1,33
7089,train,img_7089.jpg,176.784,73.0,1,33
6337,train,img_6337.jpg,210.312,98.0,0,34
6123,train,img_6123.jpg,192.024,95.0,0,46
572,train,img_572.jpg,152.4,51.0,1,28
49,train,img_49.jpg,195.072,87.0,0,32
3368,train,img_3368.jpg,192.024,104.0,0,39
2069,train,img_2069.jpg,176.784,64.0,0,34
128,train,img_128.jpg,188.976,84.0,0,47
3108,train,img_3108.jpg,155.44799999999998,81.0,0,32
1709,train,img_1709.jpg,164.592,54.0,1,45
2068,train,img_2068.jpg,179.83200000000002,57.0,1,36
7454,train,img_7454.jpg,185.928,77.0,0,50
3490,train,img_3490.jpg,155.44799999999998,71.0,0,45
9414,train,img_9414.jpg,164.592,55.0,1,28
3858,train,img_3858.jpg,176.784,75.0,0,47
3627,train,img_3627.jpg,173.73600000000002,55.0,1,48
666,train,img_666.jpg,176.784,71.0,0,37
9019,train,img_9019.jpg,167.64000000000001,53.0,1,29
2518,train,img_2518.jpg,161.54399999999998,51.0,1,29
3745,train,img_3745.jpg,185.928,81.0,0,57
7541,train,img_7541.jpg,155.7528,77.0,0,53
3684,train,img_3684.jpg,155.44799999999998,52.0,1,43
6090,train,img_6090.jpg,185.928,78.0,0,46
9463,train,img_9463.jpg,182.88,90.0,0,31
2501,train,img_2501.jpg,173.73600000000002,57.0,1,30
7487,train,img_7487.jpg,155.44799999999998,74.0,0,37
8898,train,img_8898.jpg,179.83200000000002,62.0,1,36
7331,train,img_7331.jpg,179.83200000000002,72.0,0,52
5652,train,img_5652.jpg,167.64000000000001,58.0,1,53
118,train,img_118.jpg,155.44799999999998,55.0,1,28
3979,train,img_3979.jpg,176.784,64.0,1,41
3545,train,img_3545.jpg,155.44799999999998,58.0,1,45
1133,train,img_1133.jpg,182.88,69.0,1,36
8897,train,img_8897.jpg,167.64000000000001,54.0,1,34
5285,train,img_5285.jpg,167.64000000000001,53.0,0,37
1849,train,img_1849.jpg,167.64000000000001,55.0,1,43
6536,train,img_6536.jpg,185.928,83.0,0,53
1257,train,img_1257.jpg,179.83200000000002,54.0,1,32
2707,train,img_2707.jpg,173.73600000000002,48.0,1,30
1887,train,img_1887.jpg,173.73600000000002,57.0,1,46
8433,train,img_8433.jpg,179.83200000000002,62.0,1,45
2558,train,img_2558.jpg,155.44799999999998,58.0,1,72
6623,train,img_6623.jpg,161.54399999999998,50.0,1,47
7054,train,img_7054.jpg,155.44799999999998,62.0,1,42
455,train,img_455.jpg,173.73600000000002,67.0,0,37
1386,train,img_1386.jpg,179.83200000000002,58.0,1,35
6669,train,img_6669.jpg,158.496,52.0,1,45
834,train,img_834.jpg,176.784,61.0,1,42
6315,train,img_6315.jpg,155.44799999999998,55.0,1,39
2908,train,img_2908.jpg,170.688,72.0,1,73
2797,train,img_2797.jpg,192.024,81.0,0,-1
8614,train,img_8614.jpg,170.688,46.0,1,42
5732,train,img_5732.jpg,179.83200000000002,136.0,0,58
9158,train,img_9158.jpg,179.83200000000002,57.0,1,28
6100,train,img_6100.jpg,204.216,91.0,0,36
8493,train,img_8493.jpg,176.784,68.0,0,39
4013,train,img_4013.jpg,182.88,76.0,0,50
1991,train,img_1991.jpg,176.784,55.0,1,34
7907,train,img_7907.jpg,179.83200000000002,57.0,1,37
4138,train,img_4138.jpg,155.44799999999998,58.0,1,34
2859,train,img_2859.jpg,176.784,54.0,1,40
370,train,img_370.jpg,207.264,138.0,0,58
2284,train,img_2284.jpg,170.688,60.0,1,58
7082,train,img_7082.jpg,158.496,45.0,1,39
6153,train,img_6153.jpg,188.976,77.0,0,46
6593,train,img_6593.jpg,167.64000000000001,55.0,1,24
7376,train,img_7376.jpg,182.88,87.0,0,45
3868,train,img_3868.jpg,167.64000000000001,52.0,1,51
845,train,img_845.jpg,176.784,57.0,1,38
26,train,img_26.jpg,176.784,54.0,1,22
6800,train,img_6800.jpg,155.44799999999998,82.0,0,53
5204,train,img_5204.jpg,170.688,52.0,1,30
5278,train,img_5278.jpg,164.592,54.0,1,44
5164,train,img_5164.jpg,158.496,49.0,1,41
1293,train,img_1293.jpg,155.7528,78.0,0,40
3890,train,img_3890.jpg,176.784,48.0,1,42
2560,train,img_2560.jpg,155.7528,77.0,0,47
737,train,img_737.jpg,161.54399999999998,50.0,1,28
2764,train,img_2764.jpg,182.88,76.0,0,41
7977,train,img_7977.jpg,176.784,58.0,1,28
8380,train,img_8380.jpg,155.44799999999998,65.0,0,34
5393,train,img_5393.jpg,188.976,86.0,1,37
3485,train,img_3485.jpg,188.976,82.0,0,45
712,train,img_712.jpg,179.83200000000002,55.0,1,29
3697,train,img_3697.jpg,195.072,88.0,0,37
5171,train,img_5171.jpg,179.83200000000002,64.0,1,35
8629,train,img_8629.jpg,167.64000000000001,52.0,1,38
8362,train,img_8362.jpg,170.688,51.0,1,38
1644,train,img_1644.jpg,164.592,55.0,1,41
707,train,img_707.jpg,170.688,60.0,1,31
3593,train,img_3593.jpg,179.83200000000002,61.0,1,44
6860,train,img_6860.jpg,158.496,52.0,1,38
1686,train,img_1686.jpg,179.83200000000002,68.0,0,31
3318,train,img_3318.jpg,170.688,66.0,0,32
66,train,img_66.jpg,170.688,55.0,1,42
117,train,img_117.jpg,188.976,99.0,0,44
9304,train,img_9304.jpg,173.73600000000002,60.0,1,38
6504,train,img_6504.jpg,170.688,62.0,1,57
1463,train,img_1463.jpg,179.83200000000002,57.0,1,41
209,train,img_209.jpg,179.83200000000002,53.0,1,26
188,train,img_188.jpg,185.928,95.0,0,40
9409,train,img_9409.jpg,155.7528,75.0,0,33
2129,train,img_2129.jpg,201.16799999999998,130.0,0,54
9096,train,img_9096.jpg,179.83200000000002,72.0,0,51
649,train,img_649.jpg,176.784,67.0,0,22
6889,train,img_6889.jpg,176.784,67.0,1,55
8087,train,img_8087.jpg,170.688,52.0,1,43
8587,train,img_8587.jpg,170.688,61.0,1,41
2008,train,img_2008.jpg,176.784,57.0,1,36
2513,train,img_2513.jpg,185.928,88.0,0,56
3129,train,img_3129.jpg,155.7528,66.0,1,39
323,train,img_323.jpg,170.688,75.0,0,34
5799,train,img_5799.jpg,164.592,59.0,1,38
7018,train,img_7018.jpg,176.784,53.0,1,50
5595,train,img_5595.jpg,185.928,111.0,0,41
5466,train,img_5466.jpg,155.44799999999998,46.0,1,37
1721,train,img_1721.jpg,167.64000000000001,54.0,1,32
4110,train,img_4110.jpg,170.688,50.0,1,46
6793,train,img_6793.jpg,161.54399999999998,49.0,1,37
714,train,img_714.jpg,185.928,78.0,0,41
3592,train,img_3592.jpg,170.688,55.0,1,37
969,train,img_969.jpg,158.496,52.0,1,49
4066,train,img_4066.jpg,155.7528,64.0,0,39
3460,train,img_3460.jpg,188.976,84.0,0,73
9167,train,img_9167.jpg,179.83200000000002,77.0,0,50
5221,train,img_5221.jpg,179.83200000000002,77.0,0,61
2589,train,img_2589.jpg,176.784,53.0,1,44
1124,train,img_1124.jpg,155.44799999999998,84.0,0,53
3642,train,img_3642.jpg,182.88,79.0,0,42
2891,train,img_2891.jpg,167.64000000000001,84.0,1,68
5286,train,img_5286.jpg,173.73600000000002,52.0,1,33
6656,train,img_6656.jpg,155.44799999999998,82.0,0,58
1663,train,img_1663.jpg,161.54399999999998,54.0,1,33
971,train,img_971.jpg,155.44799999999998,85.0,0,64
6076,train,img_6076.jpg,158.496,44.0,1,35
512,train,img_512.jpg,182.88,79.0,0,39
466,train,img_466.jpg,158.496,49.0,1,23
7120,train,img_7120.jpg,167.64000000000001,55.0,1,48
6876,train,img_6876.jpg,170.688,54.0,1,36
3204,train,img_3204.jpg,179.83200000000002,58.0,1,41
9457,train,img_9457.jpg,155.7528,77.0,0,35
7299,train,img_7299.jpg,158.496,69.0,1,62
2831,train,img_2831.jpg,170.688,60.0,1,51
8617,train,img_8617.jpg,179.83200000000002,57.0,1,41
6184,train,img_6184.jpg,170.688,60.0,1,55
1811,train,img_1811.jpg,158.496,56.0,1,33
9484,train,img_9484.jpg,155.7528,80.0,0,48
925,train,img_925.jpg,158.496,53.0,1,30
5943,train,img_5943.jpg,155.44799999999998,54.0,1,46
395,train,img_395.jpg,185.928,86.0,0,58
829,train,img_829.jpg,167.64000000000001,56.0,0,20
3316,train,img_3316.jpg,185.928,84.0,0,44
5696,train,img_5696.jpg,179.83200000000002,71.0,0,42
2791,train,img_2791.jpg,173.73600000000002,60.0,1,60
3665,train,img_3665.jpg,179.83200000000002,73.0,0,41
8262,train,img_8262.jpg,170.688,52.0,1,44
1460,train,img_1460.jpg,167.64000000000001,53.0,1,32
3715,train,img_3715.jpg,167.64000000000001,50.0,1,47
2636,train,img_2636.jpg,188.976,75.0,0,43
5506,train,img_5506.jpg,161.54399999999998,56.0,1,45
7680,train,img_7680.jpg,155.7528,84.0,0,36
2287,train,img_2287.jpg,176.784,63.0,0,28
6447,train,img_6447.jpg,170.688,69.0,0,38
1607,train,img_1607.jpg,155.7528,56.0,1,38
7942,train,img_7942.jpg,164.592,53.0,1,36
6206,train,img_6206.jpg,179.83200000000002,65.0,0,34
6443,train,img_6443.jpg,182.88,86.0,0,47
6254,train,img_6254.jpg,188.976,84.0,0,48
1558,train,img_1558.jpg,179.83200000000002,53.0,1,44
1516,train,img_1516.jpg,179.83200000000002,72.0,0,46
2949,train,img_2949.jpg,179.83200000000002,60.0,1,30
2005,train,img_2005.jpg,164.592,52.0,1,34
1307,train,img_1307.jpg,161.54399999999998,52.0,1,37
3544,train,img_3544.jpg,170.688,47.0,1,42
2819,train,img_2819.jpg,167.64000000000001,52.0,1,36
1267,train,img_1267.jpg,161.54399999999998,48.0,1,25
1403,train,img_1403.jpg,161.54399999999998,56.0,1,58
5465,train,img_5465.jpg,188.976,75.0,0,53
9467,train,img_9467.jpg,182.88,80.0,0,46
1474,train,img_1474.jpg,176.784,58.0,1,44
567,train,img_567.jpg,170.688,57.0,1,36
3017,train,img_3017.jpg,176.784,61.0,1,57
7174,train,img_7174.jpg,179.83200000000002,57.0,1,44
8647,train,img_8647.jpg,161.54399999999998,52.0,1,33
1274,train,img_1274.jpg,182.88,60.0,1,55
6868,train,img_6868.jpg,173.73600000000002,68.0,0,38
1429,train,img_1429.jpg,167.64000000000001,57.0,1,25
1847,train,img_1847.jpg,173.73600000000002,71.0,0,45
9086,train,img_9086.jpg,173.73600000000002,54.0,1,38
5593,train,img_5593.jpg,179.83200000000002,63.0,1,52
4051,train,img_4051.jpg,173.73600000000002,50.0,1,43
1702,train,img_1702.jpg,182.88,75.0,0,28
4103,train,img_4103.jpg,161.54399999999998,43.0,1,35
6066,train,img_6066.jpg,173.73600000000002,62.0,1,45
1445,train,img_1445.jpg,164.592,54.0,1,37
9059,train,img_9059.jpg,170.688,67.0,0,52
8773,train,img_8773.jpg,185.928,91.0,0,37
9130,train,img_9130.jpg,164.592,58.0,1,53
3026,train,img_3026.jpg,185.928,81.0,0,44
8140,train,img_8140.jpg,173.73600000000002,57.0,1,44
7325,train,img_7325.jpg,170.688,55.0,0,38
3765,train,img_3765.jpg,155.44799999999998,68.0,0,50
5791,train,img_5791.jpg,182.88,77.0,0,43
372,train,img_372.jpg,164.592,54.0,1,42
784,train,img_784.jpg,185.928,84.0,0,39
8610,train,img_8610.jpg,155.7528,79.0,0,41
2102,train,img_2102.jpg,179.83200000000002,58.0,1,38
5707,train,img_5707.jpg,179.83200000000002,57.0,1,45
6323,train,img_6323.jpg,182.88,82.0,0,41
1205,train,img_1205.jpg,155.44799999999998,54.0,1,34
3755,train,img_3755.jpg,155.44799999999998,56.0,1,61
450,train,img_450.jpg,198.12,91.0,0,31
7470,train,img_7470.jpg,176.784,64.0,1,40
7444,train,img_7444.jpg,207.264,104.0,0,37
308,train,img_308.jpg,167.64000000000001,53.0,1,30
6935,train,img_6935.jpg,176.784,59.0,1,59
8755,train,img_8755.jpg,170.688,55.0,1,46
3313,train,img_3313.jpg,173.73600000000002,57.0,1,51
7087,train,img_7087.jpg,179.83200000000002,59.0,1,34
9259,train,img_9259.jpg,164.592,54.0,1,43
9250,train,img_9250.jpg,179.83200000000002,70.0,1,60
9174,train,img_9174.jpg,192.024,104.0,0,39
165,train,img_165.jpg,164.592,50.0,1,39
6216,train,img_6216.jpg,155.44799999999998,62.0,1,62
8958,train,img_8958.jpg,170.688,61.0,1,47
8358,train,img_8358.jpg,188.976,82.0,0,37
1407,train,img_1407.jpg,155.44799999999998,49.0,1,43
2331,train,img_2331.jpg,176.784,54.0,1,55
7221,train,img_7221.jpg,155.7528,52.0,1,43
5483,train,img_5483.jpg,188.976,92.0,0,48
3333,train,img_3333.jpg,170.688,56.0,1,38
1827,train,img_1827.jpg,173.73600000000002,54.0,1,34
6594,train,img_6594.jpg,158.496,45.0,1,34
3307,train,img_3307.jpg,188.976,91.0,0,41
1842,train,img_1842.jpg,155.7528,58.0,1,35
8126,train,img_8126.jpg,164.592,63.0,1,53
8651,train,img_8651.jpg,156.0576,77.0,0,44
7635,train,img_7635.jpg,173.73600000000002,65.0,1,44
6450,train,img_6450.jpg,185.928,82.0,0,59
9094,train,img_9094.jpg,167.64000000000001,52.0,1,33
3838,train,img_3838.jpg,167.64000000000001,54.0,1,39
3759,train,img_3759.jpg,164.592,57.0,1,38
942,train,img_942.jpg,185.928,77.0,0,32
1250,train,img_1250.jpg,155.44799999999998,56.0,1,27
1829,train,img_1829.jpg,170.688,57.0,1,29
1028,train,img_1028.jpg,164.592,67.0,1,65
1458,train,img_1458.jpg,182.88,77.0,0,43
461,train,img_461.jpg,161.54399999999998,58.0,1,31
1332,train,img_1332.jpg,173.73600000000002,53.0,1,41
8793,train,img_8793.jpg,185.928,84.0,0,46
1322,train,img_1322.jpg,161.54399999999998,47.0,1,28
8282,train,img_8282.jpg,173.73600000000002,58.0,1,42
457,train,img_457.jpg,173.73600000000002,60.0,1,34
8233,train,img_8233.jpg,155.44799999999998,72.0,0,38
2455,train,img_2455.jpg,164.592,56.0,1,34
6363,train,img_6363.jpg,173.73600000000002,69.0,1,41
3229,train,img_3229.jpg,164.592,53.0,1,44
6352,train,img_6352.jpg,176.784,62.0,1,46
7581,train,img_7581.jpg,176.784,68.0,1,51
7001,train,img_7001.jpg,164.592,54.0,1,32
5339,train,img_5339.jpg,182.88,72.0,0,55
3390,train,img_3390.jpg,179.83200000000002,54.0,1,51
1552,train,img_1552.jpg,155.44799999999998,54.0,1,32
8225,train,img_8225.jpg,155.44799999999998,59.0,1,34
1043,train,img_1043.jpg,188.976,86.0,0,90
8366,train,img_8366.jpg,155.44799999999998,59.0,1,42
3740,train,img_3740.jpg,176.784,52.0,1,38
3133,train,img_3133.jpg,185.928,91.0,0,49
2406,train,img_2406.jpg,155.44799999999998,74.0,0,33
2883,train,img_2883.jpg,155.44799999999998,41.0,1,35
1820,train,img_1820.jpg,155.44799999999998,51.0,1,38
3247,train,img_3247.jpg,173.73600000000002,59.0,1,41
3686,train,img_3686.jpg,155.44799999999998,68.0,0,39
8616,train,img_8616.jpg,155.44799999999998,74.0,0,62
